# xs, ys, ls, ks
4.714908795649685482e-06,7.500248332437797760e-01,2.446656594535262519e-01,3.865200237808403411e-02
4.728501779033797797e-06,7.500250430701419502e-01,2.449002527154643671e-01,3.865975353276802917e-02
4.742133950704531937e-06,7.500252533885216621e-01,2.451350639470171733e-01,3.866750159070107828e-02
4.755805423640899155e-06,7.500254641999857252e-01,2.453700933512688587e-01,3.867524655140490430e-02
4.769516311147623669e-06,7.500256755056036173e-01,2.456053411402551179e-01,3.868298841435487134e-02
4.783266726856088800e-06,7.500258873064467036e-01,2.458408075345432930e-01,3.869072717898276725e-02
4.797056784725272944e-06,7.500260996035887917e-01,2.460764927627905052e-01,3.869846284467955838e-02
4.810886599042694013e-06,7.500263123981100177e-01,2.463123972833479447e-01,3.870619540958272764e-02
4.824756284425362350e-06,7.500265256911334832e-01,2.465485236978294803e-01,3.871392486013794376e-02
4.838665955820723469e-06,7.500267394837454304e-01,2.467848725943504462e-01,3.872165119389883031e-02
4.852615728507615212e-06,7.500269537770214434e-01,2.470214438605944363e-01,3.872937441224977295e-02
4.866605718097222347e-06,7.500271685720389936e-01,2.472582373990144244e-01,3.873709451647989327e-02
4.880636040534033722e-06,7.500273838698783280e-01,2.474952531268183875e-01,3.874481150778427002e-02
4.894706812096802793e-06,7.500275996716221361e-01,2.477324909759448246e-01,3.875252538726509793e-02
4.908818149399514095e-06,7.500278159783554388e-01,2.479699508930276464e-01,3.876023615593298527e-02
4.922970169392356481e-06,7.500280327911654776e-01,2.482076328393499620e-01,3.876794381470834855e-02
4.937162989362654857e-06,7.500282501111423805e-01,2.484455367907851264e-01,3.877564836442269625e-02
4.951396726935899325e-06,7.500284679393783849e-01,2.486836627377282394e-01,3.878334980581987085e-02
4.965671500076683703e-06,7.500286862769681706e-01,2.489220106850132397e-01,3.879104813955789460e-02
4.979987427089689768e-06,7.500289051250089711e-01,2.491605806518184807e-01,3.879874336621032954e-02
4.994344626620670670e-06,7.500291244846004624e-01,2.493993726715591219e-01,3.880643548626784567e-02
5.008743217657430941e-06,7.500293443568446516e-01,2.496383867917655874e-01,3.881412450013985854e-02
5.023183319530816683e-06,7.500295647428460999e-01,2.498776230739491733e-01,3.882181040815623624e-02
5.037665051915699816e-06,7.500297856437115884e-01,2.501170815934526392e-01,3.882949321056905490e-02
5.052188534831975038e-06,7.500300070605505631e-01,2.503567624392863400e-01,3.883717290755450691e-02
5.066753888645550007e-06,7.500302289944748013e-01,2.505966657139494513e-01,3.884484949921477442e-02
5.081361234069344837e-06,7.500304514465985228e-01,2.508367915332354592e-01,3.885252298557967388e-02
5.096010692164294142e-06,7.500306744180383900e-01,2.510771400260219943e-01,3.886019336660915396e-02
5.110702384340346530e-06,7.500308979099135076e-01,2.513177113340436253e-01,3.886786064219496101e-02
5.125436432357474271e-06,7.500311219233453119e-01,2.515585056116486085e-01,3.887552481216295652e-02
5.140212958326681263e-06,7.500313464594577928e-01,2.517995230255373751e-01,3.888318587627533074e-02
5.155032084711013545e-06,7.500315715193771604e-01,2.520407637544838098e-01,3.889084383423269120e-02
5.169893934326576580e-06,7.500317971042322895e-01,2.522822279890378216e-01,3.889849868567663710e-02
5.184798630343562710e-06,7.500320232151543864e-01,2.525239159312093196e-01,3.890615043019190339e-02
5.199746296287229476e-06,7.500322498532768778e-01,2.527658277941319809e-01,3.891379906730903920e-02
5.214737056038987208e-06,7.500324770197359658e-01,2.530079638017085908e-01,3.892144459650687810e-02
5.229771033837381588e-06,7.500327047156862825e-01,2.532503249806608570e-01,3.892908701318709835e-02
5.244848354279137189e-06,7.500329329423194302e-01,2.534929140459259433e-01,3.893672630423836156e-02
5.259969142320188315e-06,7.500331617007757190e-01,2.537357311230228896e-01,3.894436246977827504e-02
5.275133523276713232e-06,7.500333909921932385e-01,2.539787761364795116e-01,3.895199551093621315e-02
5.290341622826174322e-06,7.500336208177128539e-01,2.542220490257420806e-01,3.895962542875387735e-02
5.305593567008362471e-06,7.500338511784779838e-01,2.544655497451274173e-01,3.896725222418676721e-02
5.320889482226433846e-06,7.500340820756344895e-01,2.547092782637635500e-01,3.897487589810532532e-02
5.336229495247965289e-06,7.500343135103308967e-01,2.549532345655181609e-01,3.898249645129634594e-02
5.351613733206002103e-06,7.500345454837182846e-01,2.551974186489146534e-01,3.899011388446468884e-02
5.367042323600110063e-06,7.500347779969502859e-01,2.554418305270351741e-01,3.899772819823417447e-02
5.382515394297434210e-06,7.500350110511830870e-01,2.556864702274104784e-01,3.900533939314975579e-02
5.398033073533758487e-06,7.500352446475755386e-01,2.559313377918960297e-01,3.901294746967850363e-02
5.413595489914566227e-06,7.500354787872888229e-01,2.561764332765343322e-01,3.902055242821186876e-02
5.429202772416109105e-06,7.500357134714871199e-01,2.564217567514019969e-01,3.902815426906683371e-02
5.444855050386473556e-06,7.500359487013366078e-01,2.566673083004428757e-01,3.903575299248797370e-02
5.460552453546667515e-06,7.500361844780064624e-01,2.569130880212851520e-01,3.904334859864926760e-02
5.476295111991645329e-06,7.500364208026684132e-01,2.571590960250421110e-01,3.905094108765565231e-02
5.492083156191456335e-06,7.500366576764964099e-01,2.574053324360982553e-01,3.905853045954535419e-02
5.507916716992283317e-06,7.500368951006672891e-01,2.576517973918771576e-01,3.906611671429159605e-02
5.523795925617534339e-06,7.500371330763604405e-01,2.578984910425924371e-01,3.907369985180481065e-02
5.539720913668930327e-06,7.500373716047574746e-01,2.581454135509813619e-01,3.908127987193470848e-02
5.555691813127601139e-06,7.500376106870429993e-01,2.583925650920198547e-01,3.908885677447235252e-02
5.571708756355170604e-06,7.500378503244037320e-01,2.586399458526190687e-01,3.909643055915244803e-02
5.587771876094862756e-06,7.500380905180293878e-01,2.588875560313023683e-01,3.910400122565572262e-02
5.603881305472595349e-06,7.500383312691119020e-01,2.591353958378628808e-01,3.911156877361117445e-02
5.620037177998085234e-06,7.500385725788458746e-01,2.593834654930004535e-01,3.911913320259865351e-02
5.636239627565954587e-06,7.500388144484290143e-01,2.596317652579120949e-01,3.912669451200878612e-02
5.652488788456843909e-06,7.500390568790913370e-01,2.598802969731159873e-01,3.913425269375953031e-02
5.668784795338518252e-06,7.500392998720485371e-01,2.601290616051306626e-01,3.914180774398066942e-02
5.685127783266989534e-06,7.500395434284998775e-01,2.603780591487172558e-01,3.914935966341936274e-02
5.701517887687631241e-06,7.500397875496475075e-01,2.606272896130074068e-01,3.915690845274665682e-02
5.717955244436305820e-06,7.500400322366961303e-01,2.608767530213773611e-01,3.916445411255930348e-02
5.734439989740485311e-06,7.500402774908528913e-01,2.611264494113079149e-01,3.917199664338093246e-02
5.750972260220383823e-06,7.500405233133279337e-01,2.613763788342299832e-01,3.917953604566420250e-02
5.767552192890099342e-06,7.500407697053338429e-01,2.616265413553550689e-01,3.918707231979205036e-02
5.784179925158704702e-06,7.500410166680858692e-01,2.618769370534892449e-01,3.919460546607966833e-02
5.800855594831454611e-06,7.500412642028020382e-01,2.621275660208332581e-01,3.920213548477616272e-02
5.817579340110882561e-06,7.500415123107028181e-01,2.623784283627637604e-01,3.920966237606657301e-02
5.834351299597955328e-06,7.500417609930115637e-01,2.626295241975995509e-01,3.921718614007357884e-02
5.851171612293225787e-06,7.500420102509539610e-01,2.628808536563492226e-01,3.922470677685960944e-02
5.868040417597980643e-06,7.500422600857586941e-01,2.631324168824413223e-01,3.923222428642880732e-02
5.884957855315398321e-06,7.500425104986566671e-01,2.633842140314366365e-01,3.923973866872919325e-02
5.901924065651706865e-06,7.500427614908817819e-01,2.636362452707204374e-01,3.924724992365470622e-02
5.918939189217345217e-06,7.500430130636703829e-01,2.638885107791763551e-01,3.925475805104745863e-02
5.936003367028131275e-06,7.500432652182614790e-01,2.641410107468399326e-01,3.926226305070007472e-02
5.953116740506424872e-06,7.500435179558965215e-01,2.643937453745311417e-01,3.926976492235788319e-02
5.970279451482308537e-06,7.500437712778198485e-01,2.646467148734669705e-01,3.927726366572139444e-02
5.987491642194753014e-06,7.500440251852782403e-01,2.648999194648510302e-01,3.928475928044865978e-02
6.004753455292804803e-06,7.500442796795211420e-01,2.651533593794420662e-01,3.929225176615824128e-02
6.022065033836761839e-06,7.500445347618003300e-01,2.654070348570992111e-01,3.929974112243096035e-02
6.039426521299377127e-06,7.500447904333705784e-01,2.656609461463034783e-01,3.930722734881347824e-02
6.056838061566992074e-06,7.500450466955006501e-01,2.659150939964256555e-01,3.931471044263266934e-02
6.074299798940810425e-06,7.500453035495119325e-01,2.661694812334315929e-01,3.932219039204849081e-02
6.091811878138037521e-06,7.500455609966668602e-01,2.664241081557200408e-01,3.932966719651043858e-02
6.109374444293096640e-06,7.500458190382203183e-01,2.666789746458435029e-01,3.933714085730522642e-02
6.126987642958830937e-06,7.500460776754299674e-01,2.669340806022340584e-01,3.934461137563629446e-02
6.144651620107708771e-06,7.500463369095564659e-01,2.671894259391865423e-01,3.935207875262446142e-02
6.162366522133034962e-06,7.500465967418631363e-01,2.674450105868311778e-01,3.935954298930940953e-02
6.180132495850162049e-06,7.500468571736164103e-01,2.677008344910939974e-01,3.936700408665072537e-02
6.197949688497709170e-06,7.500471182060851616e-01,2.679568976136451064e-01,3.937446204552898926e-02
6.215818247738780095e-06,7.500473798405415948e-01,2.682131999318352888e-01,3.938191686674715614e-02
6.233738321662188882e-06,7.500476420782603570e-01,2.684697414386189029e-01,3.938936855103191553e-02
6.251710058783688078e-06,7.500479049205193149e-01,2.687265221424643413e-01,3.939681709903501000e-02
6.269733608047194372e-06,7.500481683685987777e-01,2.689835420672502808e-01,3.940426251133440777e-02
6.287809118826031193e-06,7.500484324237822742e-01,2.692408012521482763e-01,3.941170478843620401e-02
6.305936740924157757e-06,7.500486970873558867e-01,2.694982997514909773e-01,3.941914393077565471e-02
6.324116624577417591e-06,7.500489623606088063e-01,2.697560376346250233e-01,3.942657993871894612e-02
6.342348920454781133e-06,7.500492282448328885e-01,2.700140149857488958e-01,3.943401281256471436e-02
6.360633779659593408e-06,7.500494947413228752e-01,2.702722319037350052e-01,3.944144255254590503e-02
6.378971353730826792e-06,7.500497618513763953e-01,2.705306885019354568e-01,3.944886915883126510e-02
6.397361794644351564e-06,7.500500295762938530e-01,2.707893849079713311e-01,3.945629263152684169e-02
6.415805254814141227e-06,7.500502979173784279e-01,2.710483212635036443e-01,3.946371297067841760e-02
6.434301887093614214e-06,7.500505668759362976e-01,2.713074977239884888e-01,3.947113017627282283e-02
6.452851844776851920e-06,7.500508364532764150e-01,2.715669144584125227e-01,3.947854424824006475e-02
6.471455281599876028e-06,7.500511066507105085e-01,2.718265716490101402e-01,3.948595518645518082e-02
6.490112351741927525e-06,7.500513774695530822e-01,2.720864694909613246e-01,3.949336299074044515e-02
6.508823209826743186e-06,7.500516489111216378e-01,2.723466081920698501e-01,3.950076766086726976e-02
6.527588010923836285e-06,7.500519209767361195e-01,2.726069879724211664e-01,3.950816919655852216e-02
6.546406910549781546e-06,7.500521936677196910e-01,2.728676090640191898e-01,3.951556759749031561e-02
6.565280064669506016e-06,7.500524669853981807e-01,2.731284717104018323e-01,3.952296286329484709e-02
6.584207629697579102e-06,7.500527409311313898e-01,2.733895773720304567e-01,3.953035498861769831e-02
6.603189762499511919e-06,7.500530155063129811e-01,2.736509287193610307e-01,3.953774396321550061e-02
6.622226620393054940e-06,7.500532907122695603e-01,2.739125257498430943e-01,3.954512978785899163e-02
6.641318361149499891e-06,7.500535665503278437e-01,2.741743683852952973e-01,3.955251246361848882e-02
6.660465142994994341e-06,7.500538430218179897e-01,2.744364565635734610e-01,3.955989199148795404e-02
6.679667124611844443e-06,7.500541201280728210e-01,2.746987902385182312e-01,3.956726837238614541e-02
6.698924465139835456e-06,7.500543978704283798e-01,2.749613693798898528e-01,3.957464160715792878e-02
6.718237324177564978e-06,7.500546762502237064e-01,2.752241939732902321e-01,3.958201169657535323e-02
6.737605861783706712e-06,7.500549552688007271e-01,2.754872640200706213e-01,3.958937864133911522e-02
6.757030238478421632e-06,7.500552349275045882e-01,2.757505795372270918e-01,3.959674244207989774e-02
6.776510615244633607e-06,7.500555152276829896e-01,2.760141405572801299e-01,3.960410309935957773e-02
6.796047153529376190e-06,7.500557961706872945e-01,2.762779471281401888e-01,3.961146061367307181e-02
6.815640015245132617e-06,7.500560777578713090e-01,2.765419993129580867e-01,3.961881498544922442e-02
6.835289362771175819e-06,7.500563599905920587e-01,2.768062971899595825e-01,3.962616621505279241e-02
6.854995358954914354e-06,7.500566428702095667e-01,2.770708408522641331e-01,3.963351430278596460e-02
6.874758167113242581e-06,7.500569263980868540e-01,2.773356304076866063e-01,3.964085924888976348e-02
6.894577951033895062e-06,7.500572105755898278e-01,2.776006659785224540e-01,3.964820105354593255e-02
6.914454874976801814e-06,7.500574954040876152e-01,2.778659477013151746e-01,3.965553971687869883e-02
6.934389103675451190e-06,7.500577808849521189e-01,2.781314757266054594e-01,3.966287523895627165e-02
6.954380802338254446e-06,7.500580670195582389e-01,2.783972502186621845e-01,3.967020761979286880e-02
6.974430136649915392e-06,7.500583538092839841e-01,2.786632713551940865e-01,3.967753685935064556e-02
6.994537272772804281e-06,7.500586412555101390e-01,2.789295393270417867e-01,3.968486295754153348e-02
7.014702377348332546e-06,7.500589293596205964e-01,2.791960543378498305e-01,3.969218591422914166e-02
7.034925617498336845e-06,7.500592181230023581e-01,2.794628166037176342e-01,3.969950572923100496e-02
7.055207160826459733e-06,7.500595075470448680e-01,2.797298263528298357e-01,3.970682240232037419e-02
7.075547175419546412e-06,7.500597976331411232e-01,2.799970838250637195e-01,3.971413593322881824e-02
7.095945829849041494e-06,7.500600883826887832e-01,2.802645893590345882e-01,3.972144632131445474e-02
7.116403293172340015e-06,7.500603797971320263e-01,2.805323450889314896e-01,3.972875355911811152e-02
7.136919734934264662e-06,7.500606718778849435e-01,2.808003518257555231e-01,3.973605764428045362e-02
7.157495325168420177e-06,7.500609646263448615e-01,2.810686095665779205e-01,3.974335857754646845e-02
7.178130234398614681e-06,7.500612580439119936e-01,2.813371183239124496e-01,3.975065635959514065e-02
7.198824633640271677e-06,7.500615521319897727e-01,2.816058781255789123e-01,3.975795099104119379e-02
7.219578694401848828e-06,7.500618468919846293e-01,2.818748890145516550e-01,3.976524247243615889e-02
7.240392588686260127e-06,7.500621423253062137e-01,2.821441510487918691e-01,3.977253080427046311e-02
7.261266488992300609e-06,7.500624384333671735e-01,2.824136643010641823e-01,3.977981598697416521e-02
