# xs, ys, ls, ks
3.659741153238950933e-06,9.500006733920612900e-01,1.379996816525161263e+00,8.404433672369482355e-01
3.670292110392571610e-06,9.500006874403651436e-01,1.381360199999417837e+00,8.405361380970544083e-01
3.680873485734855339e-06,9.500007015225183649e-01,1.382724950456089230e+00,8.406289449341204367e-01
3.691485366960803662e-06,9.500007156385973373e-01,1.384091068538476188e+00,8.407217875993810985e-01
3.702127842018240515e-06,9.500007297886784441e-01,1.385458554964835498e+00,8.408146659419287738e-01
3.712800999108541949e-06,9.500007439728381797e-01,1.386827410527328608e+00,8.409075798088490039e-01
3.723504926687366693e-06,9.500007581911535937e-01,1.388197636090887643e+00,8.410005290452187143e-01
3.734239713465389260e-06,9.500007724437014023e-01,1.389569232591985504e+00,8.410935134941955882e-01
3.745005448409034328e-06,9.500007867305589881e-01,1.390942201037312920e+00,8.411865329971127681e-01
3.755802220741217046e-06,9.500008010518034007e-01,1.392316542502358701e+00,8.412795873934906243e-01
3.766630119942077834e-06,9.500008154075123556e-01,1.393692258129889616e+00,8.413726765211565484e-01
3.777489235749728195e-06,9.500008297977634575e-01,1.395069349128327474e+00,8.414658002163166728e-01
3.788379658160992293e-06,9.500008442226344219e-01,1.396447816770019834e+00,8.415589583135801854e-01
3.799301477432160390e-06,9.500008586822034085e-01,1.397827662389405479e+00,8.416521506461213109e-01
3.810254784079707553e-06,9.500008731765484660e-01,1.399208887381061306e+00,8.417453770456775342e-01
3.821239668881089016e-06,9.500008877057485313e-01,1.400591496209738551e+00,8.418386372593242850e-01
3.832256222875459736e-06,9.500009022698850947e-01,1.401975504644466852e+00,8.419319307235435534e-01
3.843304537364442653e-06,9.500009168690366490e-01,1.403360914463928077e+00,8.420252572646945710e-01
3.854384703912877042e-06,9.500009315032817980e-01,1.404747725405989911e+00,8.421186167655111410e-01
3.865496814349585077e-06,9.500009461726992566e-01,1.406135937291356663e+00,8.422120091061436886e-01
3.876640960768127386e-06,9.500009608773676284e-01,1.407525550023331240e+00,8.423054341642798315e-01
3.887817235527568771e-06,9.500009756173660724e-01,1.408916563587512716e+00,8.423988918151177341e-01
3.899025731253244766e-06,9.500009903927738586e-01,1.410308978051424633e+00,8.424923819314552587e-01
3.910266540837526514e-06,9.500010052036701458e-01,1.411702793564073355e+00,8.425859043837204965e-01
3.921539757440590719e-06,9.500010200501346480e-01,1.413098010355434919e+00,8.426794590400229490e-01
3.932845474491196373e-06,9.500010349322470793e-01,1.414494628735867066e+00,8.427730457662043762e-01
3.944183785687452169e-06,9.500010498500872647e-01,1.415892649095444211e+00,8.428666644258778762e-01
3.955554784997598311e-06,9.500010648037353622e-01,1.417292071903215156e+00,8.429603148805245860e-01
3.966958566660783247e-06,9.500010797932717521e-01,1.418692897706375300e+00,8.430539969895027852e-01
3.978395225187843783e-06,9.500010948187767035e-01,1.420095127129359813e+00,8.431477106101271657e-01
